date,ccu_ww,ccu_au,ccu_as,ccu_af,ccu_eu,ccu_sa,ccu_na
2022-05-20 18:50:00,323,82,132,15,21,80,111
2022-05-20 19:00:00,329,81,136,14,23,76,115
2022-05-20 19:10:00,340,83,123,17,23,81,116
2022-05-20 19:20:00,350,88,134,17,24,88,124
2022-05-20 19:30:00,352,86,127,17,24,87,120
2022-05-20 19:40:00,375,93,143,17,24,92,132
2022-05-20 19:50:00,378,93,133,18,26,96,131
2022-05-20 20:00:00,392,95,160,18,26,96,126
2022-05-20 20:10:00,398,94,132,18,26,93,134
2022-05-20 20:20:00,401,99,149,19,26,100,137
2022-05-20 20:30:00,407,100,155,20,25,94,138
2022-05-20 20:40:00,417,104,147,20,29,94,144
2022-05-20 20:50:00,394,96,162,20,27,96,136
2022-05-20 21:00:00,397,98,149,19,26,92,136
2022-05-20 21:10:00,407,98,147,17,25,94,135
2022-05-20 21:20:00,390,95,162,19,26,92,129
2022-05-20 21:30:00,387,92,160,19,26,95,132
2022-05-20 21:40:00,374,90,149,19,24,95,134
2022-05-20 21:50:00,373,91,142,18,26,94,130
2022-05-20 22:00:00,392,99,142,19,23,97,138
2022-05-20 22:10:00,393,94,161,17,27,94,140
2022-05-20 22:20:00,393,97,148,19,26,96,130
2022-05-20 22:30:00,384,97,144,18,25,97,136
2022-05-20 22:40:00,386,95,143,18,27,91,133
2022-05-20 22:50:00,395,93,131,19,26,98,136
2022-05-20 23:00:00,378,90,138,18,25,90,126
2022-05-20 23:10:00,373,91,147,17,26,93,128
2022-05-20 23:20:00,373,90,119,17,22,86,129
2022-05-20 23:30:00,360,91,132,18,25,89,121
2022-05-20 23:40:00,352,88,131,16,23,86,122
2022-05-20 23:50:00,349,81,120,17,23,80,113
2022-05-21 00:00:00,391,95,151,19,26,97,140
2022-05-21 00:10:00,399,100,149,20,27,98,137
2022-05-21 00:20:00,401,97,148,18,26,96,137
2022-05-21 00:30:00,407,100,155,19,27,100,143
2022-05-21 00:40:00,412,101,148,20,28,101,142
2022-05-21 00:50:00,403,101,157,19,28,100,138
2022-05-21 01:00:00,432,104,150,21,27,108,149
2022-05-21 01:10:00,441,109,147,20,29,105,147
2022-05-21 01:20:00,433,109,163,21,29,108,153
2022-05-21 01:30:00,438,105,169,20,28,101,146
2022-05-21 01:40:00,440,104,164,20,26,97,152
2022-05-21 01:50:00,430,106,155,20,29,109,149
2022-05-21 02:00:00,428,93,154,18,24,94,135
2022-05-21 02:10:00,366,84,142,16,23,81,121
2022-05-21 02:20:00,337,82,142,16,22,85,116
2022-05-21 02:30:00,323,78,124,14,19,76,108
2022-05-21 02:40:00,300,76,130,15,20,70,102
2022-05-21 02:50:00,290,70,123,13,19,63,102
2022-05-21 03:00:00,272,68,102,12,19,64,94
2022-05-21 03:10:00,255,60,97,12,17,63,86
2022-05-21 03:20:00,256,63,97,12,16,62,84
2022-05-21 03:30:00,247,60,103,12,16,60,85
2022-05-21 03:40:00,258,62,103,11,16,61,88
2022-05-21 03:50:00,255,61,85,12,17,56,88
2022-05-21 04:00:00,247,61,95,11,15,61,85
2022-05-21 04:10:00,247,62,94,12,17,60,87
2022-05-21 04:20:00,250,61,89,12,17,61,82
2022-05-21 04:30:00,249,59,106,11,17,58,83
2022-05-21 04:40:00,260,62,90,12,16,64,91
2022-05-21 04:50:00,278,70,116,12,18,63,96
2022-05-21 05:00:00,296,71,124,14,20,72,102
2022-05-21 05:10:00,308,74,123,15,18,76,107
2022-05-21 05:20:00,324,80,127,14,21,72,113
2022-05-21 05:30:00,318,79,115,15,21,73,110
2022-05-21 05:40:00,332,78,124,15,22,78,111
2022-05-21 05:50:00,338,81,130,16,23,82,115
2022-05-21 06:00:00,346,85,127,16,23,81,116
2022-05-21 06:10:00,326,83,115,16,22,80,113
2022-05-21 06:20:00,333,79,120,17,23,83,106
2022-05-21 06:30:00,345,85,131,16,23,85,116
2022-05-21 06:40:00,361,84,155,17,24,89,121
2022-05-21 06:50:00,361,86,133,18,23,83,122
2022-05-21 07:00:00,357,88,140,16,24,83,118
2022-05-21 07:10:00,361,85,132,17,24,82,119
2022-05-21 07:20:00,363,90,142,17,25,87,124
2022-05-21 07:30:00,369,92,146,17,25,84,127
2022-05-21 07:40:00,380,89,159,17,26,92,130
2022-05-21 07:50:00,380,93,152,18,25,93,130
2022-05-21 08:00:00,386,98,146,19,26,94,133
2022-05-21 08:10:00,414,98,129,19,27,100,139
2022-05-21 08:20:00,431,106,165,21,28,98,143
2022-05-21 08:30:00,423,99,159,20,29,105,144
2022-05-21 08:40:00,419,103,146,18,28,101,146
2022-05-21 08:50:00,409,99,152,19,27,100,140
2022-05-21 09:00:00,399,100,152,20,27,98,140
2022-05-21 09:10:00,395,98,138,19,26,94,140
2022-05-21 09:20:00,392,92,138,19,26,97,136
2022-05-21 09:30:00,384,93,141,17,27,93,132
2022-05-21 09:40:00,386,95,133,18,27,94,135
2022-05-21 09:50:00,391,93,147,18,27,95,136
2022-05-21 10:00:00,372,92,145,18,25,91,127
2022-05-21 10:10:00,372,89,153,16,23,87,128
2022-05-21 10:20:00,375,91,157,18,24,92,129
2022-05-21 10:30:00,384,92,142,18,24,93,128
2022-05-21 10:40:00,386,90,133,17,23,83,130
2022-05-21 10:50:00,371,90,145,18,26,93,131
2022-05-21 11:00:00,382,93,119,18,26,90,129
2022-05-21 11:10:00,382,93,141,18,25,90,127
2022-05-21 11:20:00,381,92,143,18,25,93,129
2022-05-21 11:30:00,383,94,156,17,25,91,129
2022-05-21 11:40:00,358,88,136,18,24,91,123
2022-05-21 11:50:00,371,89,142,19,24,94,131
2022-05-21 12:00:00,390,93,157,19,25,92,129
2022-05-21 12:10:00,390,93,157,19,25,97,136
2022-05-21 12:20:00,375,93,138,17,24,91,126
2022-05-21 12:30:00,375,91,131,18,25,90,129
2022-05-21 12:40:00,365,88,143,19,26,90,128
2022-05-21 12:50:00,376,93,153,18,24,90,130
2022-05-21 13:00:00,384,96,150,18,25,95,132
2022-05-21 13:10:00,388,95,159,18,27,93,130
2022-05-21 13:20:00,425,101,145,20,28,98,145
2022-05-21 13:30:00,424,102,154,19,29,104,144
2022-05-21 13:40:00,427,107,161,20,30,105,148
2022-05-21 13:50:00,423,103,146,18,25,98,144
2022-05-21 14:00:00,416,101,167,19,29,100,144
2022-05-21 14:10:00,408,101,161,19,28,101,144
2022-05-21 14:20:00,421,104,154,20,27,104,144
2022-05-21 14:30:00,412,103,132,20,26,100,143
2022-05-21 14:40:00,403,100,161,19,28,97,139
2022-05-21 14:50:00,408,101,158,20,27,103,142
2022-05-21 15:00:00,424,105,159,21,29,106,143
2022-05-21 15:10:00,417,100,155,20,28,104,146
2022-05-21 15:20:00,411,102,170,19,27,102,140
2022-05-21 15:30:00,409,100,147,18,28,99,141
2022-05-21 15:40:00,405,99,151,19,27,99,137
2022-05-21 15:50:00,422,99,173,20,28,99,147
2022-05-21 16:00:00,416,101,154,20,28,103,148
2022-05-21 16:10:00,406,98,153,19,27,97,140
2022-05-21 16:20:00,416,101,152,20,27,100,137
2022-05-21 16:30:00,432,103,162,19,28,106,146
2022-05-21 16:40:00,429,106,157,20,29,105,146
2022-05-21 16:50:00,433,106,156,20,29,105,152
2022-05-21 17:00:00,420,103,140,21,28,94,145
2022-05-21 17:10:00,401,98,149,19,27,101,137
2022-05-21 17:20:00,410,95,163,20,28,102,134
2022-05-21 17:30:00,395,97,154,19,25,98,141
2022-05-21 17:40:00,386,96,148,18,27,95,132
2022-05-21 17:50:00,383,94,137,19,26,92,134
2022-05-21 18:00:00,386,94,130,19,27,98,132
2022-05-21 18:10:00,391,96,152,19,25,95,137
2022-05-21 18:20:00,404,98,156,19,27,97,137
2022-05-21 18:30:00,416,101,162,20,27,99,137
2022-05-21 18:40:00,409,100,142,19,28,101,140
2022-05-21 18:50:00,427,99,163,19,29,99,146
2022-05-21 19:00:00,440,106,189,21,29,106,147
2022-05-21 19:10:00,449,112,164,21,31,112,154
2022-05-21 19:20:00,455,110,177,22,30,110,158
2022-05-21 19:30:00,463,111,169,22,30,109,155
2022-05-21 19:40:00,451,114,161,21,31,109,160
2022-05-21 19:50:00,451,114,194,22,30,111,157
2022-05-21 20:00:00,465,110,161,22,31,108,154
2022-05-21 20:10:00,462,115,169,22,31,114,156
2022-05-21 20:20:00,448,109,169,21,31,112,156
2022-05-21 20:30:00,455,112,183,21,32,113,161
2022-05-21 20:40:00,473,112,202,23,32,113,159
2022-05-21 20:50:00,483,116,191,23,32,114,164
2022-05-21 21:00:00,470,115,188,23,33,116,165
2022-05-21 21:10:00,481,117,169,22,32,115,162
2022-05-21 21:20:00,473,120,176,22,34,113,163
2022-05-21 21:30:00,493,120,184,23,32,120,169
2022-05-21 21:40:00,491,122,182,24,33,117,172
2022-05-21 21:50:00,490,125,198,24,35,120,169
2022-05-21 22:00:00,489,121,189,23,34,119,165
2022-05-21 22:10:00,478,118,189,22,33,120,168
2022-05-21 22:20:00,491,119,180,22,32,118,168
2022-05-21 22:30:00,476,118,176,23,30,119,167
2022-05-21 22:40:00,467,114,191,23,33,117,161
2022-05-21 22:50:00,451,111,153,21,31,115,158
2022-05-21 23:00:00,432,108,182,21,30,101,152
2022-05-21 23:10:00,414,99,161,18,27,97,139
2022-05-21 23:20:00,389,93,165,18,27,83,133
2022-05-21 23:30:00,368,92,124,17,23,84,122
2022-05-21 23:40:00,345,86,141,16,23,86,121
2022-05-21 23:50:00,339,73,135,16,22,79,114
2022-05-22 00:00:00,399,99,144,19,25,98,134
2022-05-22 00:10:00,387,94,161,19,26,97,139
2022-05-22 00:20:00,388,90,143,18,24,97,131
2022-05-22 00:30:00,367,91,147,18,24,91,131
2022-05-22 00:40:00,368,89,135,17,24,88,124
2022-05-22 00:50:00,351,89,132,18,25,78,118
2022-05-22 01:00:00,374,87,129,17,24,83,121
2022-05-22 01:10:00,380,92,158,19,25,93,134
2022-05-22 01:20:00,397,99,160,19,27,96,135
2022-05-22 01:30:00,400,96,154,20,27,91,133
2022-05-22 01:40:00,401,97,115,20,26,95,136
2022-05-22 01:50:00,388,97,156,18,25,96,138
2022-05-22 02:00:00,382,84,122,16,21,76,125
2022-05-22 02:10:00,318,79,113,15,21,77,109
2022-05-22 02:20:00,310,78,115,15,20,73,108
2022-05-22 02:30:00,331,77,126,15,22,78,110
2022-05-22 02:40:00,341,81,121,15,22,82,114
2022-05-22 02:50:00,351,82,127,16,23,83,117
2022-05-22 03:00:00,342,83,139,16,23,84,113
2022-05-22 03:10:00,342,82,113,15,22,85,115
2022-05-22 03:20:00,340,80,126,16,22,80,113
2022-05-22 03:30:00,324,79,99,15,22,79,112
2022-05-22 03:40:00,326,78,109,14,21,80,110
2022-05-22 03:50:00,309,73,121,15,21,74,103
2022-05-22 04:00:00,313,75,118,14,21,75,108
2022-05-22 04:10:00,305,75,114,14,21,69,101
2022-05-22 04:20:00,324,80,124,16,21,81,114
2022-05-22 04:30:00,323,78,115,16,21,75,110
2022-05-22 04:40:00,301,72,118,14,21,75,104
2022-05-22 04:50:00,294,69,107,14,19,67,101
2022-05-22 05:00:00,287,68,108,13,19,71,94
2022-05-22 05:10:00,283,71,99,13,19,66,94
2022-05-22 05:20:00,271,66,98,12,18,64,96
2022-05-22 05:30:00,267,66,108,13,18,65,90
2022-05-22 05:40:00,277,68,97,12,18,67,91
2022-05-22 05:50:00,291,71,115,13,19,67,101
2022-05-22 06:00:00,300,73,118,14,20,73,104
2022-05-22 06:10:00,311,74,117,14,21,76,107
2022-05-22 06:20:00,306,77,113,15,20,71,109
2022-05-22 06:30:00,310,73,105,14,20,74,103
2022-05-22 06:40:00,318,78,116,14,21,74,108
2022-05-22 06:50:00,320,78,111,16,21,77,111
2022-05-22 07:00:00,328,78,129,15,22,77,112
2022-05-22 07:10:00,331,80,127,15,23,81,115
2022-05-22 07:20:00,329,80,133,15,22,79,115
2022-05-22 07:30:00,335,80,141,16,22,72,110
2022-05-22 07:40:00,334,75,130,16,22,77,112
2022-05-22 07:50:00,322,78,116,16,20,76,107
2022-05-22 08:00:00,324,78,118,15,21,79,109
2022-05-22 08:10:00,312,75,126,15,20,78,111
2022-05-22 08:20:00,310,75,115,14,20,73,105
2022-05-22 08:30:00,298,72,106,15,19,72,103
2022-05-22 08:40:00,294,73,104,14,18,69,101
2022-05-22 08:50:00,291,71,107,13,19,73,98
2022-05-22 09:00:00,280,68,103,14,18,66,93
2022-05-22 09:10:00,277,69,105,13,17,67,94
2022-05-22 09:20:00,274,64,99,12,18,66,97
2022-05-22 09:30:00,268,64,112,11,18,61,89
2022-05-22 09:40:00,265,65,96,13,17,64,88
2022-05-22 09:50:00,271,65,97,13,18,64,90
2022-05-22 10:00:00,261,64,85,13,18,60,88
2022-05-22 10:10:00,263,62,90,12,17,64,89
2022-05-22 10:20:00,258,61,93,12,18,65,89
2022-05-22 10:30:00,261,60,92,12,16,62,86
2022-05-22 10:40:00,259,63,88,11,17,63,89
2022-05-22 10:50:00,266,63,105,12,18,65,92
2022-05-22 11:00:00,294,72,110,14,19,71,99
2022-05-22 11:10:00,309,75,102,15,20,74,103
2022-05-22 11:20:00,316,78,124,14,22,75,107
2022-05-22 11:30:00,326,79,104,15,22,79,111
2022-05-22 11:40:00,325,82,137,15,22,77,113
2022-05-22 11:50:00,335,81,126,15,21,82,116
2022-05-22 12:00:00,335,77,122,14,22,78,112
2022-05-22 12:10:00,325,77,124,16,21,75,109
2022-05-22 12:20:00,325,77,135,15,20,77,111
2022-05-22 12:30:00,338,81,120,16,22,79,113
2022-05-22 12:40:00,341,86,135,15,23,84,117
2022-05-22 12:50:00,343,83,141,15,22,82,115
2022-05-22 13:00:00,333,77,109,16,22,74,113
2022-05-22 13:10:00,320,80,111,16,21,78,110
2022-05-22 13:20:00,307,73,120,15,19,72,105
2022-05-22 13:30:00,307,73,111,14,20,72,104
2022-05-22 13:40:00,309,77,119,15,20,76,104
2022-05-22 13:50:00,301,74,120,15,20,72,106
2022-05-22 14:00:00,317,76,113,15,21,78,107
2022-05-22 14:10:00,326,80,137,15,22,79,112
2022-05-22 14:20:00,352,87,126,16,24,86,124
2022-05-22 14:30:00,375,90,140,18,26,91,128
2022-05-22 14:40:00,367,91,148,17,25,91,126
2022-05-22 14:50:00,372,91,138,17,26,89,124
2022-05-22 15:00:00,392,94,147,18,26,95,133
2022-05-22 15:10:00,383,96,147,18,26,94,131
2022-05-22 15:20:00,386,98,145,18,27,95,137
2022-05-22 15:30:00,409,99,149,18,27,96,139
2022-05-22 15:40:00,410,98,165,20,27,97,138
2022-05-22 15:50:00,401,101,140,18,26,98,143
2022-05-22 16:00:00,409,100,159,19,28,101,139
2022-05-22 16:10:00,389,96,157,18,25,96,136
2022-05-22 16:20:00,374,88,148,19,25,92,132
2022-05-22 16:30:00,361,80,143,18,23,88,115
2022-05-22 16:40:00,345,84,142,15,22,85,118
2022-05-22 16:50:00,372,90,136,17,25,90,122
2022-05-22 17:00:00,371,91,152,18,25,91,128
2022-05-22 17:10:00,355,90,121,17,23,88,122
2022-05-22 17:20:00,379,88,150,18,25,87,128
2022-05-22 17:30:00,394,95,145,18,25,93,130
2022-05-22 17:40:00,390,97,150,17,26,96,135
2022-05-22 17:50:00,407,98,167,20,27,97,140
2022-05-22 18:00:00,418,102,142,20,28,104,137
2022-05-22 18:10:00,429,104,153,20,28,104,146
2022-05-22 18:20:00,427,108,171,21,30,101,146
2022-05-22 18:30:00,455,111,183,22,30,109,161
2022-05-22 18:40:00,461,111,180,22,31,111,160
2022-05-22 18:50:00,447,108,156,21,28,113,154
2022-05-22 19:00:00,423,101,164,20,28,96,148
2022-05-22 19:10:00,437,106,173,21,29,104,148
2022-05-22 19:20:00,426,105,176,21,28,106,148
2022-05-22 19:30:00,433,106,161,20,29,102,147
2022-05-22 19:40:00,419,102,163,20,26,104,148
2022-05-22 19:50:00,411,98,153,20,26,101,144
2022-05-22 20:00:00,418,100,147,20,28,99,142
2022-05-22 20:10:00,422,104,150,19,28,99,147
2022-05-22 20:20:00,437,108,182,20,29,104,148
2022-05-22 20:30:00,448,106,153,22,30,106,150
2022-05-22 20:40:00,448,109,163,21,29,108,155
2022-05-22 20:50:00,447,111,190,22,31,110,157
2022-05-22 21:00:00,448,108,171,21,30,111,151
2022-05-22 21:10:00,447,111,173,22,30,107,157
2022-05-22 21:20:00,459,113,187,22,31,116,158
2022-05-22 21:30:00,457,112,174,23,29,115,158
2022-05-22 21:40:00,465,115,169,21,29,107,157
2022-05-22 21:50:00,463,117,161,23,32,114,165
2022-05-22 22:00:00,458,111,180,22,31,116,158
2022-05-22 22:10:00,462,112,186,22,31,113,153
2022-05-22 22:20:00,451,111,157,22,29,110,151
2022-05-22 22:30:00,429,106,167,21,29,104,148
2022-05-22 22:40:00,424,101,157,20,28,103,146
2022-05-22 22:50:00,416,102,179,20,29,102,148
2022-05-22 23:00:00,413,100,176,17,24,99,141
2022-05-22 23:10:00,411,94,140,18,26,98,140
2022-05-22 23:20:00,401,97,151,18,27,94,136
2022-05-22 23:30:00,382,85,137,17,26,92,121
2022-05-22 23:40:00,350,86,123,16,25,88,117
2022-05-22 23:50:00,350,83,125,16,23,81,115
2022-05-23 00:00:00,375,90,152,18,25,94,132
2022-05-23 00:10:00,390,94,148,18,26,94,135
2022-05-23 00:20:00,413,98,162,20,28,96,141
2022-05-23 00:30:00,414,104,151,19,28,102,142
2022-05-23 00:40:00,413,103,150,21,29,104,144
2022-05-23 00:50:00,437,109,175,21,29,107,153
2022-05-23 01:00:00,429,106,163,21,29,105,153
2022-05-23 01:10:00,446,111,161,21,29,109,150
2022-05-23 01:20:00,435,107,147,21,31,107,151
2022-05-23 01:30:00,449,108,154,20,30,107,156
2022-05-23 01:40:00,442,107,165,21,30,112,144
2022-05-23 01:50:00,447,114,190,21,31,113,156
2022-05-23 02:00:00,443,105,162,19,29,103,143
2022-05-23 02:10:00,401,100,160,20,27,95,139
2022-05-23 02:20:00,393,98,166,17,27,98,134
2022-05-23 02:30:00,378,93,141,18,26,94,132
2022-05-23 02:40:00,391,98,143,18,27,97,138
2022-05-23 02:50:00,375,91,149,18,24,90,128
2022-05-23 03:00:00,377,95,140,18,26,89,130
2022-05-23 03:10:00,395,96,138,19,26,95,135
2022-05-23 03:20:00,412,99,154,19,28,101,140
2022-05-23 03:30:00,451,104,166,20,28,101,148
2022-05-23 03:40:00,470,115,177,23,32,112,162
2022-05-23 03:50:00,477,112,170,21,29,116,159
2022-05-23 04:00:00,476,114,191,22,31,114,157
2022-05-23 04:10:00,492,116,180,24,33,117,169
2022-05-23 04:20:00,499,122,197,24,35,121,172
2022-05-23 04:30:00,514,127,189,24,35,122,180
2022-05-23 04:40:00,495,123,170,23,34,117,175
2022-05-23 04:50:00,507,129,226,25,35,122,171
2022-05-23 05:00:00,523,125,181,24,34,122,180
2022-05-23 05:10:00,520,128,196,24,35,119,175
2022-05-23 05:20:00,517,128,181,25,35,122,176
2022-05-23 05:30:00,529,126,191,24,35,126,180
2022-05-23 05:40:00,542,135,186,26,37,135,186
2022-05-23 05:50:00,592,145,212,28,38,146,197
2022-05-23 06:00:00,603,149,230,28,40,148,210
2022-05-23 06:10:00,610,150,242,30,41,148,206
2022-05-23 06:20:00,613,145,217,29,41,146,212
2022-05-23 06:30:00,624,146,219,29,42,150,216
2022-05-23 06:40:00,630,161,263,31,44,153,226
2022-05-23 06:50:00,642,154,268,30,42,153,220
2022-05-23 07:00:00,667,161,269,32,44,159,225
2022-05-23 07:10:00,668,163,253,33,44,155,233
2022-05-23 07:20:00,677,158,271,32,44,167,226
2022-05-23 07:30:00,627,150,232,29,42,149,212
2022-05-23 07:40:00,600,145,220,27,40,141,194
2022-05-23 07:50:00,562,130,216,26,34,129,185
2022-05-23 08:00:00,509,123,183,20,33,119,171
2022-05-23 08:10:00,486,114,185,23,31,112,158
2022-05-23 08:20:00,448,110,163,21,29,104,156
2022-05-23 08:30:00,416,100,149,20,28,100,139
2022-05-23 08:40:00,398,95,150,18,24,95,132
2022-05-23 08:50:00,365,86,138,15,24,87,121
2022-05-23 09:00:00,355,85,137,16,23,84,122
2022-05-23 09:10:00,348,83,129,17,24,85,120
2022-05-23 09:20:00,354,88,132,17,24,80,119
2022-05-23 09:30:00,417,100,185,19,27,101,145
2022-05-23 09:40:00,494,122,186,24,33,118,163
2022-05-23 09:50:00,525,131,190,24,36,124,184
2022-05-23 10:00:00,554,133,210,26,36,136,192
2022-05-23 10:10:00,618,150,238,29,41,150,211
2022-05-23 10:20:00,617,152,209,29,42,148,215
2022-05-23 10:30:00,637,158,247,32,44,153,217
2022-05-23 10:40:00,671,163,258,31,45,167,225
2022-05-23 10:50:00,672,166,250,31,43,156,236
2022-05-23 11:00:00,666,162,268,32,46,166,228
2022-05-23 11:10:00,662,166,265,32,45,163,235
2022-05-23 11:20:00,687,170,244,33,45,171,227
2022-05-23 11:30:00,667,160,270,33,44,166,227
2022-05-23 11:40:00,624,142,222,28,40,139,198
2022-05-23 11:50:00,560,129,222,26,35,135,184
2022-05-23 12:00:00,538,128,181,26,36,127,185
2022-05-23 12:10:00,492,114,184,23,32,116,170
2022-05-23 12:20:00,486,119,176,23,30,117,167
2022-05-23 12:30:00,480,114,164,23,31,113,165
2022-05-23 12:40:00,472,110,185,22,33,110,160
2022-05-23 12:50:00,451,111,163,23,32,111,153
2022-05-23 13:00:00,459,108,189,22,31,110,154
2022-05-23 13:10:00,460,111,164,22,30,111,157
2022-05-23 13:20:00,479,115,196,23,31,118,162
2022-05-23 13:30:00,465,115,203,22,31,117,163
2022-05-23 13:40:00,489,118,191,23,30,120,165
2022-05-23 13:50:00,500,121,208,24,33,117,167
2022-05-23 14:00:00,497,123,181,24,33,121,168
2022-05-23 14:10:00,505,126,200,24,34,120,179
2022-05-23 14:20:00,530,128,207,25,35,127,182
2022-05-23 14:30:00,520,129,200,26,36,129,187
2022-05-23 14:40:00,558,138,202,27,37,130,192
2022-05-23 14:50:00,551,137,222,26,38,135,189
2022-05-23 15:00:00,549,137,232,26,36,134,189
2022-05-23 15:10:00,550,133,230,27,36,129,194
2022-05-23 15:20:00,537,128,200,26,37,130,191
2022-05-23 15:30:00,519,131,193,26,36,132,184
2022-05-23 15:40:00,516,126,193,25,34,131,181
2022-05-23 15:50:00,518,119,186,25,33,127,176
2022-05-23 16:00:00,505,121,175,23,33,115,173
2022-05-23 16:10:00,489,119,195,23,33,114,163
2022-05-23 16:20:00,475,117,173,23,31,113,162
2022-05-23 16:30:00,443,107,147,21,29,111,156
2022-05-23 16:40:00,446,106,176,20,30,105,147
2022-05-23 16:50:00,419,103,175,20,29,104,147
2022-05-23 17:00:00,447,111,177,21,30,109,148
2022-05-23 17:10:00,471,112,175,22,31,114,159
2022-05-23 17:20:00,515,126,199,24,35,124,176
2022-05-23 17:30:00,538,134,208,26,37,135,189
2022-05-23 17:40:00,577,139,234,27,37,134,194
2022-05-23 17:50:00,613,148,235,30,40,147,206
2022-05-23 18:00:00,640,159,242,30,44,156,220
2022-05-23 18:10:00,677,167,260,31,44,166,234
2022-05-23 18:20:00,706,175,264,33,47,176,239
2022-05-23 18:30:00,738,178,270,35,52,180,254
2022-05-23 18:40:00,739,183,275,36,52,187,259
2022-05-23 18:50:00,795,194,271,38,54,195,281
2022-05-23 19:00:00,796,195,301,40,53,192,277
2022-05-23 19:10:00,797,195,317,40,56,201,281
2022-05-23 19:20:00,783,198,314,39,55,197,268
2022-05-23 19:30:00,759,188,281,37,50,186,260
2022-05-23 19:40:00,741,187,293,35,51,183,266
2022-05-23 19:50:00,757,176,289,35,50,177,248
2022-05-23 20:00:00,733,179,272,35,49,180,251
2022-05-23 20:10:00,724,176,262,36,48,166,242
2022-05-23 20:20:00,676,162,252,34,46,168,230
2022-05-23 20:30:00,674,163,236,33,46,160,235
2022-05-23 20:40:00,671,169,259,33,46,168,237
2022-05-23 20:50:00,684,168,274,33,46,165,231
2022-05-23 21:00:00,651,167,250,32,46,164,233
2022-05-23 21:10:00,657,161,242,33,43,158,224
2022-05-23 21:20:00,640,162,256,32,44,161,223
2022-05-23 21:30:00,635,157,232,32,43,161,230
2022-05-23 21:40:00,630,161,262,30,44,158,223
2022-05-23 21:50:00,626,151,252,30,41,147,217
2022-05-23 22:00:00,617,150,245,30,42,145,209
2022-05-23 22:10:00,597,147,204,28,42,147,204
2022-05-23 22:20:00,587,136,207,25,39,139,193
2022-05-23 22:30:00,561,134,219,25,37,133,186
2022-05-23 22:40:00,529,132,200,25,35,122,181
2022-05-23 22:50:00,491,119,169,24,32,118,166
2022-05-23 23:00:00,451,112,167,21,29,107,154
2022-05-23 23:10:00,416,101,168,20,29,102,137
2022-05-23 23:20:00,404,97,148,18,23,97,130
2022-05-23 23:30:00,361,84,123,17,24,78,121
2022-05-23 23:40:00,337,80,111,16,22,80,114
2022-05-23 23:50:00,316,73,137,15,18,73,104
2022-05-24 00:00:00,331,80,140,15,22,82,114
2022-05-24 00:10:00,330,81,125,16,22,83,115
2022-05-24 00:20:00,338,84,123,16,23,85,113
2022-05-24 00:30:00,347,81,133,16,24,83,117
2022-05-24 00:40:00,338,78,117,16,23,81,112
2022-05-24 00:50:00,335,83,120,16,22,81,114
2022-05-24 01:00:00,320,79,119,16,22,77,107
2022-05-24 01:10:00,308,69,108,13,20,66,103
2022-05-24 01:20:00,291,69,101,13,20,73,93
2022-05-24 01:30:00,288,67,132,13,20,65,98
2022-05-24 01:40:00,290,69,111,14,19,73,99
2022-05-24 01:50:00,292,72,95,14,18,70,99
2022-05-24 02:00:00,290,68,104,12,19,61,94
2022-05-24 02:10:00,256,62,107,12,17,61,90
2022-05-24 02:20:00,266,63,85,12,18,65,89
2022-05-24 02:30:00,255,61,106,12,16,63,86
2022-05-24 02:40:00,261,63,88,12,17,61,90
2022-05-24 02:50:00,254,62,95,12,17,62,87
2022-05-24 03:00:00,255,61,97,12,17,61,86
2022-05-24 03:10:00,260,64,97,12,17,65,90
2022-05-24 03:20:00,263,61,95,13,16,63,89
2022-05-24 03:30:00,266,65,100,12,17,65,90
2022-05-24 03:40:00,266,64,99,13,16,62,92
2022-05-24 03:50:00,263,63,90,13,18,59,91
2022-05-24 04:00:00,262,63,96,12,18,63,91
2022-05-24 04:10:00,252,60,84,12,16,60,83
2022-05-24 04:20:00,238,59,82,10,16,60,80
2022-05-24 04:30:00,254,60,112,11,16,62,86
2022-05-24 04:40:00,270,63,98,12,17,65,88
2022-05-24 04:50:00,267,64,105,12,17,64,90
2022-05-24 05:00:00,272,63,98,13,19,60,88
2022-05-24 05:10:00,283,68,105,13,18,67,100
2022-05-24 05:20:00,290,72,115,14,20,73,102
2022-05-24 05:30:00,312,75,126,15,21,74,106
2022-05-24 05:40:00,322,78,118,14,21,74,108
2022-05-24 05:50:00,331,81,124,16,21,81,110
2022-05-24 06:00:00,346,79,129,16,23,83,115
2022-05-24 06:10:00,354,85,138,18,24,79,119
2022-05-24 06:20:00,374,90,135,17,25,90,126
2022-05-24 06:30:00,370,90,157,17,25,90,127
2022-05-24 06:40:00,366,92,136,17,25,87,125
2022-05-24 06:50:00,361,90,128,17,25,88,124
2022-05-24 07:00:00,393,90,136,19,25,93,132
2022-05-24 07:10:00,398,97,157,19,26,97,134
2022-05-24 07:20:00,404,99,141,19,26,101,139
2022-05-24 07:30:00,401,100,151,18,28,101,142
2022-05-24 07:40:00,422,103,177,19,28,103,143
2022-05-24 07:50:00,432,103,185,21,27,105,151
2022-05-24 08:00:00,433,106,160,20,29,104,150
2022-05-24 08:10:00,424,104,145,19,28,100,143
2022-05-24 08:20:00,417,100,151,20,28,101,140
2022-05-24 08:30:00,402,102,164,19,28,95,138
2022-05-24 08:40:00,416,95,148,19,25,93,138
